Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,02506.822960,B5_12,39,0.3572
,,02506.858720,B5_44,62,0.45808
,,02507.322640,B5_12,12,0.32464
,,02507.376720,D5_23,95,0.36064
,,02507.630720,A6_24,6,0.09256
,,02507.950240,B3_22,5,0.06616
,,02507.871360,D5_23,19,0.11552
,,02507.695600,B1_11,34,0.48352
,,02507.976080,B5_12,5,0.2428
,,02508.246000,D5_23,31,0.20848
,,02508.264160,A6_24,10,0.28528
,,02508.413920,B1_11,20,0.47112
,,02508.579040,D5_23,37,0.28528
,,02508.840800,B4_23,7,0.1152
,,02509.289680,D5_23,14,0.06376
,,02509.036960,A6_24,9,0.14272
,,02509.010080,B1_11,66,1.02464
,,02510.206880,B1_11,9,0.1264
,,02510.088640,B3_22,9,0.11056
,,02509.631280,D5_23,92,0.53152
,,02510.465360,B1_11,10,0.15552
,,02492.903120,A5_34,2411,17.98728
,,02510.302080,D5_23,106,0.5204
,,02510.380960,A6_24,7,0.30728
,,02510.810320,B1_11,7,0.17992
,,02511.180480,D5_23,11,0.02448
,,02510.881200,A3_33,133,0.71064
,,02511.098240,B1_11,26,0.5856
,,02511.617200,D5_23,18,0.05432
,,02511.837840,D5_23,8,0.1268
,,02512.119440,A3_33,84,0.2564
,,02512.107040,D5_23,32,0.15616
,,02512.434880,D1_32,5,0.13776
,,02512.385920,D5_23,23,0.08632
,,02512.218640,A6_24,9,0.288
,,02512.839760,D5_23,17,0.10704
,,02511.788160,B1_11,235,1.36728
,,02513.511360,C3_12,6,0.07376
,,02513.381360,D5_23,27,0.13192
,,02513.179920,A6_24,6,0.25968
,,02513.906640,D5_23,21,0.1824
,,02514.213840,D5_23,7,0.02216
,,02514.251920,A6_24,8,0.20936
,,02514.700400,A3_33,40,0.2904
,,02514.645520,D5_23,59,0.3064
,,02515.254080,C1_24,7,0.18128
,,02515.364640,D5_23,10,0.1092
,,02515.663200,C1_24,7,0.1264
,,02514.569760,A6_24,60,1.1512
,,02507.234080,D4_13,793,9.17728
,,02515.841760,A6_24,35,0.7428
,,02515.589920,D5_23,91,1.18184
,,02516.880320,D5_23,6,0.0268
,,02516.946320,A6_24,7,0.12624
,,02517.087120,D5_23,33,0.15432
,,02517.219840,A6_24,5,0.05144
,,02516.765760,C1_24,40,0.77152
,,02517.640880,C1_24,6,0.07664
,,02517.572880,A3_33,11,0.09032
,,02517.657760,D4_43,5,0.076
,,02518.098240,A3_33,7,0.0372
,,02516.512800,D4_13,82,1.53136
,,02517.794480,A6_24,9,0.27808
,,02517.228080,A1_21,96,0.99376
,,02518.315280,A6_24,5,0.08256
,,02518.459760,A1_21,5,0.17056
,,02518.230240,D4_21,6,0.178
,,02517.358000,D5_23,113,1.06
,,02518.154000,D4_13,31,0.6632
,,02518.532960,A6_24,8,0.19488
,,02518.934800,D4_13,9,0.10744
,,02518.567200,D5_23,91,0.6068
,,02518.908640,A6_24,21,0.31576
,,02519.348400,A3_33,15,0.09072
,,02519.334320,A6_24,9,0.24272
,,02519.163680,D4_13,22,0.61384
,,02520.024320,A6_24,7,0.0708
,,02519.879360,D4_13,15,0.33952
,,02520.389840,A3_33,13,0.10416
,,02520.365280,D4_13,17,0.38208
,,02520.741040,D4_43,7,0.086
,,02519.476960,D5_23,256,1.21608
,,02521.059600,A3_33,6,0.068
,,02520.795600,D5_23,63,0.28368
,,02521.020560,A6_24,5,0.122
,,02520.843360,B6_21,5,0.1108
,,02520.918080,D4_13,35,0.82776
,,02521.929360,B3_22,6,0.09696
,,02521.915200,D4_13,15,0.19304
,,02522.030960,D5_23,8,0.11888
,,02522.238080,D4_13,14,0.32736
,,02522.283360,D5_23,6,0.12128
,,02523.023120,B5_12,6,0.06992
,,02522.969440,D5_23,8,0.04264
,,02522.998240,D4_13,11,0.34376
,,02523.493840,D5_23,5,0.02376
,,02523.321520,B6_21,5,0.16848
,,02523.707200,D5_23,6,0.01496
,,02523.461680,D4_13,21,0.53688
,,02523.980240,D5_23,11,0.06352
,,02524.265680,D5_23,5,0.03744
,,02519.815680,B1_11,595,4.5972
,,02524.558560,D5_23,15,0.07432
,,02523.258560,A6_24,82,1.59928
,,02524.144320,D4_13,91,1.22512
,,02524.545840,B1_11,117,1.00192
,,02525.469920,D4_13,11,0.16856
,,02524.985040,A6_24,31,0.746
,,02524.860320,D5_23,205,1.20952
,,02525.832640,A6_24,6,0.1644
,,02526.453040,D5_23,14,0.1208
,,02525.741520,D4_13,89,0.97512
,,02526.603360,A6_24,6,0.17672
,,02526.836720,D4_13,15,0.1256
,,02525.652000,B1_11,151,1.5736
,,02526.934320,D5_23,41,0.33352
,,02526.909280,A6_24,12,0.26568
,,02527.209760,A3_33,43,0.31648
,,02527.678880,D5_23,21,0.10328
,,02527.456640,A6_24,7,0.24688
,,02527.803920,A2_22,5,0.1104
,,02527.857120,A6_24,7,0.21088
,,02527.330640,B1_11,142,1.41624
,,02528.648000,A6_24,6,0.07552
,,02528.879840,B1_11,24,0.18064
,,02529.215840,D5_23,25,0.12936
,,02529.150560,A6_24,11,0.19376
,,02529.781600,A1_21,10,0.26152
,,02529.473680,A6_24,17,0.58528
,,02530.107840,D5_23,11,0.11368
,,02530.599840,A1_21,6,0.19352
,,02530.506640,C4_23,6,0.3392
,,02530.273600,A6_24,18,0.5472
,,02531.229040,A1_21,6,0.144
,,02527.064000,D4_13,296,4.52896
,,02531.725040,B1_11,10,0.15872
,,02530.992080,A6_24,28,0.8072
,,02531.697520,D4_13,58,0.9976
,,02532.454880,A6_24,8,0.2804
,,02531.851200,D5_23,194,1.18392
,,02532.121760,B1_11,143,1.63552
,,02533.612000,B4_23,14,0.13728
,,02533.594880,B5_12,6,0.1044
,,02533.364480,D5_23,97,0.62768
,,02532.848160,A6_24,76,1.36712
,,02534.172480,D5_23,144,0.83456
,,02534.360000,A6_24,18,0.56112
,,02535.153520,D5_23,43,0.22176
,,02534.890320,B1_11,47,0.6448
,,02535.655680,D5_23,14,0.12712
,,02535.912240,D5_23,7,0.09888
,,02535.553600,A6_24,18,0.52392
,,02532.834400,D4_13,190,3.31888
,,02536.430320,D5_23,6,0.014
,,02536.424880,A6_24,9,0.16032
,,02535.677760,B1_11,53,1.13664
,,02536.832320,A3_33,49,0.23992
,,02537.077520,B1_11,5,0.15248
,,02537.109360,B4_23,8,0.0424
,,02537.038640,D5_23,13,0.19712
,,02537.020240,A6_24,8,0.16224
,,02537.333840,B1_11,8,0.1092
,,02537.286640,A6_24,6,0.15048
,,02537.641200,B4_23,27,0.1388
,,02537.559360,D5_23,9,0.1164
,,02537.821840,D5_23,16,0.05728
,,02536.286960,D4_13,122,1.62112
,,02538.022400,D5_23,31,0.12464
,,02537.571600,B1_11,62,0.70472
,,02538.027200,D4_13,11,0.14072
,,02538.570880,A3_33,7,0.05576
,,02538.428560,D4_43,7,0.1104
,,02538.386880,D5_23,13,0.032
,,02538.278000,D4_13,48,0.73896
,,02538.904320,D5_23,31,0.216
,,02539.083920,B1_22,11,0.15352
,,02539.439920,D5_23,34,0.11696
,,02538.466000,B1_11,106,1.3632
,,02539.974960,D5_23,6,0.06776
,,02538.759360,A6_24,102,1.25344
,,02540.136720,A6_24,19,0.34768
,,02540.827840,B1_11,7,0.20568
,,02540.941920,A6_23,49,0.19784
,,02540.794000,A6_24,24,0.35472
,,02541.167200,B1_11,9,0.1592
,,02541.201280,A3_33,13,0.14936
,,02540.999600,D5_23,30,0.23224
,,02541.371920,D5_23,21,0.28024
,,02541.790000,D5_23,11,0.07216
,,02539.116960,D4_13,268,2.8736
,,02542.089840,D5_23,10,0.04968
,,02541.781200,A6_23,23,0.17656
,,02541.811360,A6_24,5,0.1512
,,02542.243200,D5_23,26,0.09056
,,02542.531200,A6_23,11,0.13152
,,02542.903120,A6_23,6,0.138
,,02542.125360,A6_24,71,0.94736
,,02542.096080,D4_13,78,1.20016
,,02542.981680,D5_23,83,0.46656
,,02543.430240,A6_24,10,0.20656
,,02543.714720,B1_22,5,0.13536
,,02543.400000,D4_13,23,0.3168
,,02543.838480,D5_23,23,0.0924
,,02544.208960,D5_23,41,0.358
,,02544.763760,A6_24,5,0.12176
,,02541.700960,B1_11,367,3.30608
,,02545.072880,D5_23,49,0.3
,,02545.494800,B1_32,10,0.09656
,,02545.466240,B1_41,46,0.2384
,,02545.144560,B1_11,93,0.56456
,,02545.495920,B1_12,8,0.1652
,,02545.158000,A6_24,21,0.64856
,,02545.686320,D5_23,66,0.32392
,,02545.953040,B1_11,13,0.52512
,,02546.481280,D5_23,22,0.12064
,,02547.026560,D5_43,6,0.11528
,,02546.123760,A6_24,29,0.78512
,,02543.838000,D4_13,224,3.39864
,,02547.148720,A6_24,5,0.1092
,,02546.791440,D5_23,91,0.85128
,,02547.700720,A3_34,7,0.0992
,,02547.760320,A3_43,9,0.09584
,,02548.138080,B1_22,21,0.13032
,,02547.978320,A3_33,53,0.22824
,,02548.136960,A6_23,17,0.05064
,,02548.207440,B1_11,21,0.29768
,,02548.136960,A6_24,10,0.2788
,,02548.659280,B1_11,7,0.14112
,,02547.337440,D4_13,88,1.51968
,,02548.295440,D5_23,64,0.40664
,,02548.533920,A6_24,9,0.34552
,,02549.167600,A3_33,20,0.15672
,,02548.968480,B1_11,24,0.43216
,,02548.989440,D4_13,35,0.70704
,,02549.743440,D5_23,15,0.10888
,,02549.829280,B1_11,7,0.16712
,,02549.918720,A3_33,16,0.11448
,,02549.854480,B4_23,11,0.1008
,,02550.152160,B1_11,17,0.1968
,,02550.038160,D5_23,28,0.26288
,,02550.050800,A6_24,7,0.23256
,,02550.417600,D5_23,21,0.11072
,,02550.743280,B1_11,5,0.102
,,02550.705840,D5_23,53,0.406
,,02551.239920,D5_23,31,0.1464
,,02550.835520,A6_24,17,0.36504
,,02550.878880,A1_21,55,1.21216
,,02551.773440,D5_23,82,0.56632
,,02551.739360,A6_24,15,0.42928
,,02552.090080,B6_24,5,0.1916
,,02552.492480,A3_33,6,0.12704
,,02549.895600,D4_13,151,2.73656
,,02552.558480,D5_23,9,0.02744
,,02552.815360,D5_23,5,0.0136
,,02552.272640,A6_24,40,0.91712
,,02553.539360,D5_23,8,0.06976
,,02553.552160,B6_14,6,0.01288
,,02553.546320,B6_11,6,0.0136
,,02553.553040,B6_33,6,0.01408
,,02553.546480,B6_34,6,0.01288
,,02553.551440,B6_24,6,0.01368
,,02553.552800,B6_42,6,0.0128
,,02553.553040,B6_43,5,0.01072
,,02553.553520,B6_32,5,0.01328
,,02553.549840,B6_21,8,0.02104
,,02553.541280,B6_41,6,0.01544
,,02553.551920,B6_31,6,0.01408
,,02553.740240,D5_23,7,0.03992
,,02553.732080,B6_14,12,0.09112
,,02553.543040,B6_12,49,0.2472
,,02553.551440,B6_13,47,0.23528
,,02553.698320,B6_11,36,0.10448
,,02553.704640,B6_33,32,0.08824
,,02553.553840,B6_23,42,0.23512
,,02553.803200,B6_34,13,0.03208
,,02553.694080,B6_24,39,0.10872
,,02553.711040,B6_42,29,0.09168
,,02553.728240,B6_43,12,0.08824
,,02553.801840,B6_32,15,0.04008
,,02553.556000,B6_44,46,0.2308
,,02553.715680,B6_21,21,0.08552
,,02553.711840,B6_41,27,0.09024
,,02553.717680,B6_31,26,0.0872
,,02553.544400,B6_22,48,0.24112
,,02552.303440,B1_11,89,1.64344
,,02553.837360,A3_33,12,0.13
,,02553.893040,A6_41,10,0.03392
,,02553.968240,B6_42,8,0.03144
,,02553.909520,C6_22,5,0.05216
,,02553.663680,D6_23,40,0.28848
,,02554.080560,D6_23,6,0.04088
,,02553.352960,A6_24,216,0.8096
,,02553.960400,B6_14,55,0.31008
,,02554.087120,B6_12,9,0.13608
,,02553.942800,B6_11,25,0.30016
,,02553.943440,B6_33,31,0.27992
,,02553.896000,B6_23,9,0.31088
,,02553.955680,B6_34,66,0.3176
,,02553.986960,B6_24,22,0.25912
,,02554.140720,B6_42,20,0.10144
,,02553.983120,B6_43,49,0.27968
,,02553.973280,B6_32,63,0.29744
,,02554.187360,B6_44,7,0.0524
,,02553.966000,B6_21,39,0.37712
,,02553.941600,B6_41,60,0.30336
,,02553.945840,B6_31,25,0.29384
,,02554.299600,A6_23,7,0.11952
,,02554.552480,B6_12,23,0.06232
,,02554.560480,B6_13,15,0.04352
,,02554.521920,B6_11,26,0.1036
,,02554.556960,B6_33,22,0.0684
,,02554.555200,B6_23,15,0.05368
,,02554.552480,B6_24,23,0.06912
,,02554.555520,B6_42,24,0.07568
,,02554.559200,B6_43,18,0.06488
,,02554.498240,B6_32,33,0.1484
,,02554.552320,B6_44,17,0.05344
,,02554.556800,B6_21,24,0.08024
,,02554.551280,B6_41,20,0.0944
,,02554.562480,B6_31,20,0.0716
,,02554.556400,B6_22,16,0.04328
,,02554.299440,D6_23,12,0.15256
,,02554.573200,D6_23,14,0.0448
,,02554.583760,D6_42,5,0.02464
,,02554.381280,D5_23,55,0.31296
,,02554.755440,A6_23,23,0.07504
,,02554.504080,B6_14,27,0.15104
,,02554.504560,B6_34,31,0.1624
,,02554.790800,D2_21,6,0.17192
,,02552.740640,D4_13,181,2.35496
,,02554.271840,A6_24,131,0.65624
,,02555.318880,B3_22,5,0.026
,,02555.195680,D4_13,8,0.07416
,,02554.919200,D5_23,85,0.46576
,,02554.048960,B1_11,99,1.64104
,,02555.420080,D4_13,8,0.31784
,,02555.902320,C1_13,9,0.06536
,,02555.509200,D5_23,61,0.45464
,,02556.153200,C1_13,8,0.17616
,,02554.980880,A6_23,329,1.56312
,,02556.842320,D5_23,20,0.25408
,,02556.964720,B1_11,28,0.36896
,,02557.274640,D5_23,9,0.03824
,,02556.938560,A6_23,54,0.242
,,02557.078320,A6_24,8,0.074
,,02557.338480,A6_23,37,0.09576
,,02557.258240,A6_24,31,0.4784
,,02557.754960,D5_23,65,0.30904
,,02557.857760,A6_24,16,0.21784
,,02557.960880,C3_22,7,0.19928
,,02558.272640,D5_23,5,0.01096
,,02558.471040,D5_23,77,0.33936
,,02558.641760,A6_23,26,0.10608
,,02557.440080,B1_11,159,1.96408
,,02558.944640,D5_23,107,0.5368
,,02559.538160,B6_21,5,0.08256
,,02559.786480,B4_23,32,0.09656
,,02559.588400,D5_23,20,0.12728
,,02559.701040,A6_23,11,0.08624
,,02558.412960,A6_24,109,1.44696
,,02555.839840,D4_13,244,4.18376
,,02559.969680,D5_23,17,0.05352
,,02559.954720,A6_23,33,0.194
,,02560.304320,A6_24,7,0.04704
,,02559.504240,B1_11,70,0.98704
,,02560.362320,D5_23,45,0.38256
,,02560.448800,B6_41,6,0.24088
,,02560.134320,D4_13,47,0.93912
,,02560.612480,B1_11,24,0.7468
,,02561.106880,D5_23,22,0.1084
,,02560.874560,B6_41,18,0.39408
,,02561.493600,A3_33,6,0.0404
,,02561.190960,D4_13,13,0.31456
,,02561.467840,B6_41,8,0.1412
,,02561.458960,D5_23,49,0.27416
,,02561.698320,B1_11,9,0.23816
,,02561.997760,A3_33,5,0.10928
,,02562.250160,A3_33,6,0.05376
,,02562.167840,D5_23,8,0.11144
,,02562.380880,D5_23,8,0.07176
,,02562.893200,A1_12,5,0.17648
,,02562.737200,D5_23,33,0.3316
,,02562.970800,B1_11,9,0.34768
,,02562.918960,A1_43,19,0.51424
,,02563.444480,A3_33,11,0.054
,,02563.199760,D5_23,35,0.35632
,,02563.507920,B1_11,15,0.17792
,,02563.872560,B4_23,5,0.19576
,,02564.109680,D5_23,25,0.07152
,,02564.521840,B1_12,12,0.1272
,,02564.552560,B1_41,22,0.10072
,,02564.460400,D5_23,22,0.2056
,,02564.965840,C1_12,5,0.07704
,,02563.909200,B1_11,153,1.1168
,,02565.159360,D5_23,8,0.03104
,,02565.384240,C1_24,5,0.16528
,,02565.700160,B1_11,5,0.13688
,,02565.685680,D5_23,6,0.07664
,,02562.568560,A6_24,299,3.362
,,02566.165520,D5_23,28,0.13456
,,02566.861680,C3_22,5,0.1076
,,02566.883760,A3_33,18,0.1596
,,02561.630080,D4_13,304,5.276
,,02566.723920,A6_24,8,0.24808
,,02567.558560,D5_23,5,0.05304
,,02567.105440,A6_24,10,0.30712
,,02567.512720,A6_24,8,0.20576
,,02567.036720,D4_13,50,0.9368
,,02567.776800,D5_23,18,0.1236
,,02568.055440,D5_23,20,0.17416
,,02568.093600,D4_13,23,0.36368
,,02568.407120,D5_23,14,0.04408
,,02568.714400,C3_12,13,0.09056
,,02568.714640,C3_22,7,0.1852
,,02568.704720,C3_14,10,0.10024
,,02568.706640,C3_24,13,0.1108
,,02568.641840,C3_43,10,0.12872
,,02569.200560,A3_33,5,0.02592
,,02569.262320,D5_23,9,0.03648
,,02566.224240,B1_11,273,3.6128
,,02569.474880,C3_24,14,0.27904
,,02569.568320,D5_23,25,0.122
,,02569.825040,D5_23,10,0.02336
,,02570.211680,B4_23,15,0.13864
,,02570.583120,C3_22,5,0.27992
,,02570.638400,D5_23,7,0.1
,,02568.170960,A6_24,160,2.67848
,,02568.582640,D4_13,149,2.36248
,,02570.106720,B1_11,72,1.22384
,,02571.186160,B3_22,7,0.12728
,,02571.167360,D5_43,5,0.09752
,,02571.003040,A6_24,5,0.2324
,,02571.215440,D4_13,8,0.2096
,,02571.404560,A6_24,5,0.09976
,,02571.945440,D5_23,21,0.14856
,,02571.556160,D4_13,26,0.77224
,,02572.220160,D5_23,15,0.06184
,,02572.444480,D5_23,55,0.16368
,,02572.711440,D5_23,9,0.1536
,,02572.892560,B3_22,9,0.186
,,02573.316000,A6_24,5,0.19584
,,02572.435360,D4_13,61,1.55488
,,02573.027840,D5_23,129,1.046
,,02573.831760,A6_24,7,0.30328
,,02573.509360,A1_21,53,0.8636
,,02574.104400,D4_13,14,0.27752
,,02574.107600,A6_23,6,0.05584
,,02574.136480,B3_22,14,0.4448
,,02574.320800,D5_23,28,0.1812
,,02574.399360,A6_23,8,0.04456
,,02574.317760,A6_24,7,0.1456
,,02574.671840,A6_23,17,0.08112
,,02574.775920,B3_22,16,0.35912
,,02574.691280,D5_23,25,0.21624
,,02574.522480,D4_13,41,0.82728
,,02575.103360,A6_24,14,0.19792
,,02575.309840,D5_23,22,0.26568
,,02576.038160,B4_23,10,0.04448
,,02575.932560,D5_23,6,0.10376
,,02575.732480,B3_22,11,0.44072
,,02575.544000,A6_24,36,0.84824
,,02576.290560,D5_23,48,0.2452
,,02575.627280,D4_13,45,1.20768
,,02576.797600,D5_23,8,0.1344
,,02577.086320,B1_11,10,0.1716
,,02576.500880,A6_24,45,0.74448
,,02577.112320,D5_23,126,0.50776
,,02577.350160,A6_24,7,0.08528
,,02577.617840,A3_33,7,0.09
,,02576.944480,D4_13,62,0.92896
,,02577.662000,A6_24,7,0.19872
,,02577.746080,D5_23,17,0.41808
,,02578.470000,A3_33,5,0.02488
,,02578.301520,D5_23,30,0.18744
,,02578.454080,A6_23,27,0.16336
,,02578.643040,D5_23,5,0.0628
,,02578.391120,A6_24,46,0.66184
,,02579.342000,D5_23,17,0.11848
,,02579.562240,D5_23,26,0.13944
,,02579.900320,B1_41,63,0.22392
,,02579.949680,B1_21,7,0.08576
,,02579.907760,B1_12,52,0.20864
,,02579.907760,B1_22,5,0.08
,,02579.915840,B1_32,14,0.08016
,,02579.899680,C1_24,14,0.25384
,,02577.442080,B1_11,405,2.79864
,,02580.305200,D2_21,6,0.09824
,,02579.812560,D5_23,75,0.5912
,,02579.215120,A6_24,119,1.34696
,,02580.423120,D6_33,6,0.18712
,,02580.756480,C3_22,5,0.09088
,,02580.883200,B1_12,16,0.13456
,,02580.827360,A1_21,11,0.21672
,,02580.905280,C1_24,31,0.2512
,,02580.880720,B1_41,46,0.38168
,,02580.828320,B1_11,80,0.3932
,,02581.225520,A3_33,42,0.16672
,,02580.691200,A6_24,46,0.59232
,,02580.908480,D6_33,7,0.24656
,,02581.349040,B1_11,14,0.12896
,,02580.506080,D5_23,137,0.90928
,,02581.277600,D6_33,10,0.35984
,,02581.632000,B1_11,7,0.15472
,,02581.411440,A6_24,25,0.4748
,,02577.980560,D4_13,274,3.94256
,,02581.741760,D6_33,7,0.2908
,,02582.107360,B3_22,8,0.17416
,,02582.074000,D5_23,19,0.07952
,,02582.066080,A6_24,16,0.27936
,,02582.452320,D5_23,23,0.06752
,,02583.351600,A3_33,11,0.11872
,,02583.230160,D5_23,38,0.21
,,02582.473280,A6_24,106,1.40464
,,02583.839120,B3_22,7,0.15784
,,02584.058240,C1_24,7,0.10344
,,02584.487440,A4_33,5,0.10248
,,02582.035280,D4_13,151,3.08784
,,02584.831600,B5_22,5,0.14032
,,02585.564560,A6_23,28,0.13016
,,02585.870720,A6_23,26,0.14984
,,02586.730160,A4_33,8,0.23416
,,02587.006640,D4_43,5,0.10288
,,02584.216320,A6_24,296,3.11632
,,02587.743280,A6_23,16,0.1124
,,02587.513920,A6_24,15,0.36328
,,02588.051360,A2_21,5,0.09632
,,02588.098960,A6_23,6,0.09904
,,02588.031840,A6_24,11,0.3364
,,02588.447120,D5_23,35,0.15184
,,02588.575920,A6_23,32,0.17056
,,02510.993760,A5_34,9946,78.06472
,,02588.673040,A6_24,30,0.44808
,,02585.229600,D4_13,249,4.24048
,,02589.326320,B5_12,5,0.09776
,,02589.257600,A6_24,14,0.44768
,,02589.632000,C2_21,18,0.3032
,,02589.810080,A6_24,16,0.248
,,02590.230640,C2_21,15,0.06232
,,02589.651120,D4_13,40,0.6604
,,02590.352160,D5_23,12,0.04248
,,02590.565440,D5_23,24,0.07224
,,02590.439200,D4_13,10,0.25248
,,02591.022080,D5_23,21,0.12008
,,02590.196400,A6_24,60,1.0336
,,02590.403040,A1_21,201,1.05816
,,02591.345840,A6_24,23,0.63888
,,02592.007280,D5_23,36,0.38664
,,02592.196320,B1_11,16,0.2328
,,02590.808240,D4_13,96,2.33464
,,02589.171920,A5_34,421,3.84096
,,02592.357040,A6_24,43,1.02616
,,02593.152960,C2_21,26,0.30088
,,02593.721280,C2_21,8,0.04
,,02593.112480,B1_11,139,0.93752
,,02594.290640,D2_21,6,0.08176
,,02593.878480,C2_21,64,0.31688
,,02594.312720,C2_21,11,0.03936
,,02594.500480,C2_21,23,0.09608
,,02595.047840,B4_23,16,0.05464
,,02594.730560,C2_21,104,0.50496
,,02595.356080,C2_21,74,0.44768
,,02593.493520,A6_24,163,2.2628
,,02595.861920,A6_24,15,0.22992
,,02593.282160,D4_13,155,3.02336
,,02596.441920,D4_13,12,0.17968
,,02596.288640,D5_23,26,0.13256
,,02597.264800,D5_23,27,0.16008
,,02596.267360,A6_24,56,1.14584
,,02596.446000,C2_21,194,1.4176
,,02597.601360,D5_23,40,0.116
,,02597.994080,C2_21,10,0.14392
,,02596.749120,D4_13,81,1.40064
,,02597.569760,A6_24,25,0.44632
,,02598.281680,C2_21,8,0.06152
,,02594.160880,B1_11,695,4.5004
,,02599.236640,B1_41,16,0.08584
,,02599.249680,B1_12,9,0.06848
,,02599.229040,B1_22,7,0.08824
,,02599.420560,C1_33,17,0.20936
,,02599.381680,C1_24,29,0.13672
,,02599.857040,C2_21,7,0.0756
,,02601.523920,B1_41,40,0.11456
,,02601.540240,B1_21,14,0.09296
,,02601.544080,B1_12,17,0.08552
,,02601.547360,B1_22,26,0.08912
,,02601.597920,B1_43,5,0.02496
,,02602.100880,D5_23,10,0.04352
,,02602.393200,C2_21,9,0.12376
,,02598.493200,A6_24,323,4.02592
,,02598.782160,B1_11,671,4.24304
,,02603.036320,D5_23,26,0.0752
,,02603.230640,D5_23,17,0.05832
,,02603.351440,C2_21,9,0.22936
,,02602.620800,A6_24,75,0.93008
,,02603.721280,C2_21,8,0.07752
,,02603.663040,A6_24,9,0.14296
,,02603.946240,B1_31,7,0.08776
,,02603.939840,B1_13,11,0.05504
,,02603.947840,B1_22,15,0.13792
,,02603.950960,B1_14,9,0.04264
,,02603.926880,B1_24,16,0.07616
,,02603.923840,B1_32,21,0.10184
,,02603.946000,B1_42,5,0.05488
,,02603.965200,B4_23,14,0.15624
,,02603.923760,B1_41,126,0.34096
,,02603.928320,B1_21,32,0.28352
,,02603.937120,B1_12,98,0.36208
,,02603.924320,B1_44,29,0.22848
,,02603.959760,A1_21,15,0.26688
,,02603.817040,B1_11,165,0.75232
,,02604.276560,C2_21,13,0.14232
,,02604.819840,B1_11,5,0.1716
,,02604.932400,C2_21,5,0.0552
,,02604.842080,B4_23,9,0.06408
,,02593.119040,A5_34,1403,12.02776
,,02605.132880,C2_21,5,0.0808
,,02605.319120,D2_21,10,0.23184
,,02605.398000,D2_23,10,0.10688
,,02603.917360,A6_24,115,1.70008
,,02605.726320,A6_24,12,0.12728
,,02605.859680,B1_41,24,0.21072
,,02605.353920,D2_34,23,0.6624
,,02606.176000,B1_41,5,0.1268
,,02605.764400,B1_11,55,0.61592
,,02605.913280,B1_12,11,0.30976
,,02606.041760,C2_21,10,0.11848
,,02605.761120,C1_24,118,0.71584
,,02606.464560,D5_23,14,0.16824
,,02606.619280,C1_24,8,0.12032
,,02607.111200,C4_23,5,0.16112
,,02607.434400,A1_21,5,0.10208
,,02607.234480,C2_21,10,0.19784
,,02607.602160,C2_21,18,0.23976
,,02607.554560,D2_34,11,0.53264
,,02607.723600,D5_12,5,0.19456
,,02608.230000,D5_12,5,0.19776
,,02608.507520,D5_23,11,0.048
,,02608.647920,B4_23,9,0.04544
,,02608.729920,D5_23,5,0.01896
,,02606.041200,A6_24,162,2.7892
,,02598.310080,D4_13,891,10.80464
,,02609.132640,A5_13,6,0.22768
,,02608.957280,A6_24,20,0.52792
,,02609.569360,C2_21,8,0.0868
,,02609.764240,C2_21,9,0.0856
,,02609.611760,A6_24,11,0.18008
,,02609.978640,B1_41,36,0.14024
,,02610.009760,B1_21,9,0.07896
,,02609.975840,B1_11,45,0.14352
,,02609.991040,B1_12,13,0.12832
,,02610.014480,B1_13,5,0.05536
,,02609.977280,B1_22,33,0.11248
,,02610.010720,B1_44,8,0.06872
,,02609.718560,A5_13,10,0.3636
,,02608.248880,A1_21,210,1.9588
,,02610.764960,C2_21,9,0.09856
,,02610.443920,A5_13,17,0.69696
,,02611.006080,D5_23,8,0.05072
,,02611.268480,C2_21,5,0.07224
,,02611.561200,D2_34,6,0.26528
,,02611.660800,C2_21,8,0.0636
,,02609.939200,A6_24,124,2.00712
,,02612.066320,A6_24,7,0.16472
,,02612.322400,D4_43,5,0.1136
,,02611.937840,C2_21,89,0.89088
,,02612.585520,D5_23,52,0.27528
,,02612.996560,D5_23,14,0.0652
,,02613.021200,A6_24,6,0.06504
,,02613.004240,B1_11,11,0.26224
,,02612.997360,C2_21,30,0.39248
,,02613.533200,B4_23,10,0.07192
,,02613.328080,D5_23,27,0.14104
,,02613.280560,A6_24,17,0.39568
,,02614.051920,B1_11,37,0.48168
,,02613.633920,C2_21,102,1.43344
,,02614.641680,A3_33,34,0.31832
,,02614.664480,B1_11,21,0.50544
,,02615.180560,D5_23,30,0.13344
,,02613.835840,A6_24,52,1.46128
,,02615.324800,C2_21,6,0.0944
,,02615.545920,C2_21,9,0.16344
,,02605.292480,A5_34,1110,10.48752
,,02615.758960,A5_31,5,0.0356
,,02615.543360,A6_24,7,0.24072
,,02615.573200,B1_11,17,0.37152
,,02615.917440,B4_23,12,0.07512
,,02615.788160,A5_33,62,0.20504
,,02615.783360,A5_44,58,0.21688
,,02615.875760,B5_41,13,0.1424
,,02615.921200,D5_23,8,0.17416
,,02615.916880,D5_22,5,0.08288
,,02615.909280,A6_24,8,0.21944
,,02616.122400,B4_23,13,0.11232
,,02616.006800,A5_14,86,0.35856
,,02615.923760,A5_12,59,0.31976
,,02616.002320,A5_13,88,0.36296
,,02615.992000,A5_11,81,0.26984
,,02616.009600,A5_23,88,0.23232
,,02615.932720,A5_24,48,0.2988
